trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
17,False,"{'a': 0.25, 'e': 0.9999210442038161}",30,5,-20.90420424224859,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",1
18,False,"{'a': 0.25, 'e': 0.9999108664594155}",25,0,-34.287254048283245,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
19,False,"{'a': 0.25, 'e': 0.9999000719197535}",30,0,-196.00375606591194,"{0: 19, 1: 0, 2: 6, 3: 2, 4: 3}",0
20,False,"{'a': 0.25, 'e': 0.9998886605914888}",20,0,-103.13093872518473,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
21,False,"{'a': 0.25, 'e': 0.9998766324816606}",25,0,-83.68515560261642,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
22,False,"{'a': 0.25, 'e': 0.9998639875976882}",25,0,-139.82498357297587,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 2}",0
23,False,"{'a': 0.25, 'e': 0.9998507259473718}",30,0,-60.1627572458959,"{0: 21, 1: 2, 2: 7, 3: 0, 4: 0}",0
24,False,"{'a': 0.25, 'e': 0.9998368475388918}",25,0,-84.68561728251576,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
25,False,"{'a': 0.25, 'e': 0.999822352380809}",25,0,-149.92503669547455,"{0: 12, 1: 4, 2: 7, 3: 0, 4: 2}",0
26,False,"{'a': 0.25, 'e': 0.9998072404820648}",20,0,-136.29946024406365,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",0
27,False,"{'a': 0.25, 'e': 0.9997915118519811}",20,0,-95.25331030615831,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
28,False,"{'a': 0.25, 'e': 0.99977516650026}",35,0,-136.9073932189156,"{0: 25, 1: 0, 2: 7, 3: 1, 4: 2}",0
29,False,"{'a': 0.25, 'e': 0.999758204436984}",25,0,-230.66169492059362,"{0: 14, 1: 2, 2: 3, 3: 2, 4: 4}",0
30,False,"{'a': 0.25, 'e': 0.9997406256726165}",25,0,-52.744911104402576,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
31,False,"{'a': 0.25, 'e': 0.9997224302180006}",30,20,-1.8898607086513246,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
32,False,"{'a': 0.25, 'e': 0.9997036180843604}",25,0,-85.64733182233762,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
33,False,"{'a': 0.25, 'e': 0.9996841892832999}",30,0,-100.20928420167782,"{0: 19, 1: 3, 2: 5, 3: 3, 4: 0}",0
34,False,"{'a': 0.25, 'e': 0.9996641438268042}",35,0,-260.8355521021377,"{0: 20, 1: 4, 2: 6, 3: 0, 4: 5}",0
35,False,"{'a': 0.25, 'e': 0.999643481727238}",20,0,-123.41624502317269,"{0: 13, 1: 1, 2: 1, 3: 4, 4: 1}",0
36,False,"{'a': 0.25, 'e': 0.9996222029973468}",25,0,-114.89698227996777,"{0: 13, 1: 5, 2: 6, 3: 0, 4: 1}",0
37,False,"{'a': 0.25, 'e': 0.9996003076502565}",30,0,-185.34047060040726,"{0: 17, 1: 3, 2: 5, 3: 3, 4: 2}",0
38,False,"{'a': 0.25, 'e': 0.9995777956994731}",20,0,-73.08528834897758,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
39,False,"{'a': 0.25, 'e': 0.9995546671588833}",20,0,-115.04768898286001,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
40,False,"{'a': 0.25, 'e': 0.9995309220427536}",25,0,-66.90827065280538,"{0: 15, 1: 4, 2: 5, 3: 1, 4: 0}",0
41,False,"{'a': 0.25, 'e': 0.9995065603657316}",35,0,-195.0434711921783,"{0: 19, 1: 4, 2: 8, 3: 2, 4: 2}",0
42,False,"{'a': 0.25, 'e': 0.9994815821428444}",20,0,-97.05628431339953,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
43,False,"{'a': 0.25, 'e': 0.9994559873895001}",25,0,-169.52479389608436,"{0: 14, 1: 3, 2: 3, 3: 3, 4: 2}",0
44,False,"{'a': 0.25, 'e': 0.9994297761214869}",20,0,-114.12004843022166,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
45,False,"{'a': 0.25, 'e': 0.9994029483549729}",25,0,-80.1998359606933,"{0: 19, 1: 1, 2: 2, 3: 2, 4: 1}",0
46,False,"{'a': 0.25, 'e': 0.999375504106507}",25,0,-168.72395702939826,"{0: 12, 1: 3, 2: 7, 3: 1, 4: 2}",0
47,False,"{'a': 0.25, 'e': 0.9993474433930183}",30,0,-119.60958855255181,"{0: 21, 1: 3, 2: 3, 3: 1, 4: 2}",0
48,False,"{'a': 0.25, 'e': 0.9993187662318158}",20,0,-57.0318766684256,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
49,False,"{'a': 0.25, 'e': 0.9992894726405892}",20,0,-57.80649889600122,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
50,False,"{'a': 0.25, 'e': 0.9992595626374083}",25,0,-130.91766919826298,"{0: 13, 1: 3, 2: 7, 3: 1, 4: 1}",0
51,False,"{'a': 0.25, 'e': 0.9992290362407229}",25,5,-92.4980282240258,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",1
52,False,"{'a': 0.25, 'e': 0.9991978934693634}",35,1,-110.01838396498377,"{0: 19, 1: 5, 2: 9, 3: 1, 4: 0}",1
53,False,"{'a': 0.25, 'e': 0.9991661343425401}",20,0,-42.56306618660852,"{0: 15, 1: 2, 2: 1, 3: 2, 4: 0}",0
54,False,"{'a': 0.25, 'e': 0.9991337588798437}",30,0,-222.60586072849856,"{0: 16, 1: 2, 2: 7, 3: 2, 4: 3}",0
55,False,"{'a': 0.25, 'e': 0.999100767101245}",25,0,-178.33426358918763,"{0: 14, 1: 2, 2: 6, 3: 0, 4: 3}",0
56,False,"{'a': 0.25, 'e': 0.999067159027095}",25,0,-191.74659135862342,"{0: 12, 1: 4, 2: 4, 3: 3, 4: 2}",0
57,False,"{'a': 0.25, 'e': 0.9990329346781247}",20,0,-137.53845382153418,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
58,False,"{'a': 0.25, 'e': 0.9989980940754456}",20,0,-155.2629595150577,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 3}",0
59,False,"{'a': 0.25, 'e': 0.9989626372405491}",20,0,-88.86454207732707,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
60,False,"{'a': 0.25, 'e': 0.9989265641953067}",25,0,-53.174407012116994,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
61,False,"{'a': 0.25, 'e': 0.99888987496197}",20,0,-142.33087649777374,"{0: 11, 1: 3, 2: 2, 3: 2, 4: 2}",0
62,False,"{'a': 0.25, 'e': 0.9988525695631708}",35,0,-233.86619872676985,"{0: 14, 1: 8, 2: 9, 3: 2, 4: 2}",0
63,False,"{'a': 0.25, 'e': 0.9988146480219211}",25,0,-82.10119323415391,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
64,False,"{'a': 0.25, 'e': 0.9987761103616126}",20,0,-156.9695219584889,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
65,False,"{'a': 0.25, 'e': 0.9987369566060175}",20,0,-52.38411386628586,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",0
66,False,"{'a': 0.25, 'e': 0.9986971867792875}",30,0,-122.74897242707206,"{0: 19, 1: 3, 2: 5, 3: 2, 4: 1}",0
67,False,"{'a': 0.25, 'e': 0.998656800905955}",30,0,-193.83806125924178,"{0: 19, 1: 2, 2: 4, 3: 2, 4: 3}",0
68,False,"{'a': 0.25, 'e': 0.9986157990109317}",25,0,-175.41503402986632,"{0: 14, 1: 1, 2: 7, 3: 0, 4: 3}",0
69,False,"{'a': 0.25, 'e': 0.9985741811195098}",20,0,-146.59487407532734,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
70,False,"{'a': 0.25, 'e': 0.9985319472573612}",20,0,-34.13395787074969,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
71,False,"{'a': 0.25, 'e': 0.9984890974505379}",25,0,-263.56830444975714,"{0: 11, 1: 1, 2: 7, 3: 2, 4: 4}",0
72,False,"{'a': 0.25, 'e': 0.998445631725472}",25,0,-101.76280437014641,"{0: 12, 1: 3, 2: 10, 3: 0, 4: 0}",0
73,False,"{'a': 0.25, 'e': 0.998401550108975}",30,0,-160.28841880177438,"{0: 15, 1: 5, 2: 7, 3: 2, 4: 1}",0
74,False,"{'a': 0.25, 'e': 0.998356852628239}",20,0,-81.01292204694157,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
75,False,"{'a': 0.25, 'e': 0.9983115393108354}",25,0,-125.05014491760804,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
76,False,"{'a': 0.25, 'e': 0.9982656101847159}",20,11,-1.829786087243563,"{0: 6, 1: 3, 2: 0, 3: 0, 4: 0}",1
77,False,"{'a': 0.25, 'e': 0.9982190652782118}",20,10,-20.4861762085973,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
78,False,"{'a': 0.25, 'e': 0.9981719046200344}",20,2,-87.45121265414684,"{0: 11, 1: 3, 2: 1, 3: 2, 4: 1}",1
79,False,"{'a': 0.25, 'e': 0.9981241282392745}",20,0,-110.16613027336156,"{0: 14, 1: 1, 2: 1, 3: 2, 4: 2}",0
80,False,"{'a': 0.25, 'e': 0.9980757361654035}",25,0,-149.19548928469416,"{0: 13, 1: 6, 2: 3, 3: 1, 4: 2}",0
81,False,"{'a': 0.25, 'e': 0.9980267284282716}",25,16,-8.316390382588542,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
82,False,"{'a': 0.25, 'e': 0.9979771050581093}",30,0,-80.26405444666257,"{0: 23, 1: 0, 2: 5, 3: 1, 4: 1}",0
83,False,"{'a': 0.25, 'e': 0.997926866085527}",20,10,-60.234175307814866,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 1}",1
84,False,"{'a': 0.25, 'e': 0.9978760115415145}",25,0,-89.40374725843388,"{0: 17, 1: 1, 2: 3, 3: 4, 4: 0}",0
85,False,"{'a': 0.25, 'e': 0.9978245414574415}",30,0,-127.96900754649002,"{0: 22, 1: 1, 2: 3, 3: 2, 4: 2}",0
86,False,"{'a': 0.25, 'e': 0.9977724558650571}",25,0,-75.85691600677642,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 0}",0
87,False,"{'a': 0.25, 'e': 0.9977197547964907}",20,0,-140.59501149328892,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
88,False,"{'a': 0.25, 'e': 0.9976664382842505}",25,0,-82.16151846597847,"{0: 16, 1: 1, 2: 6, 3: 2, 4: 0}",0
89,False,"{'a': 0.25, 'e': 0.9976125063612252}",20,7,-12.551749677205748,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
90,False,"{'a': 0.25, 'e': 0.9975579590606826}",25,0,-106.32596441065924,"{0: 15, 1: 2, 2: 5, 3: 3, 4: 0}",0
91,False,"{'a': 0.25, 'e': 0.99750279641627}",20,0,-81.02156678792868,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
92,False,"{'a': 0.25, 'e': 0.9974470184620149}",35,0,-141.90773590239942,"{0: 24, 1: 3, 2: 5, 3: 1, 4: 2}",0
93,False,"{'a': 0.25, 'e': 0.9973906252323237}",20,0,-62.83667584305096,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
94,False,"{'a': 0.25, 'e': 0.9973336167619825}",20,0,-18.206683431019826,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
95,False,"{'a': 0.25, 'e': 0.9972759930861571}",20,0,-61.79448886202272,"{0: 10, 1: 7, 2: 2, 3: 1, 4: 0}",0
96,False,"{'a': 0.25, 'e': 0.9972177542403927}",25,0,-167.29258865855473,"{0: 15, 1: 3, 2: 3, 3: 1, 4: 3}",0
97,False,"{'a': 0.25, 'e': 0.9971589002606139}",20,0,-45.60765679840111,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
98,False,"{'a': 0.25, 'e': 0.9970994311831248}",20,0,-156.09310011233427,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 3}",0
99,False,"{'a': 0.25, 'e': 0.997039347044609}",20,0,-113.59278382283742,"{0: 10, 1: 0, 2: 9, 3: 0, 4: 1}",0
100,False,"{'a': 0.25, 'e': 0.9969786478821293}",20,0,-76.20341518342367,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
101,False,"{'a': 0.25, 'e': 0.996917333733128}",20,0,-3.710268281497622,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
102,False,"{'a': 0.25, 'e': 0.9968554046354268}",25,0,-122.38466184125643,"{0: 14, 1: 2, 2: 7, 3: 1, 4: 1}",0
103,False,"{'a': 0.25, 'e': 0.9967928606272266}",25,0,-161.7723568151359,"{0: 13, 1: 1, 2: 9, 3: 0, 4: 2}",0
104,False,"{'a': 0.25, 'e': 0.9967297017471077}",20,0,-103.38776482867596,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
105,False,"{'a': 0.25, 'e': 0.9966659280340299}",20,6,-90.54053432967758,"{0: 7, 1: 2, 2: 3, 3: 1, 4: 1}",1
106,False,"{'a': 0.25, 'e': 0.9966015395273318}",20,0,-102.4898731136752,"{0: 9, 1: 5, 2: 5, 3: 0, 4: 1}",0
107,False,"{'a': 0.25, 'e': 0.9965365362667313}",25,0,-66.36351781492195,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 0}",0
108,False,"{'a': 0.25, 'e': 0.9964709182923261}",20,0,-126.7526677822164,"{0: 13, 1: 1, 2: 2, 3: 2, 4: 2}",0
109,False,"{'a': 0.25, 'e': 0.9964046856445924}",30,10,-45.08911172751066,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",1
110,False,"{'a': 0.25, 'e': 0.9963378383643858}",25,0,-104.12652225732607,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
111,False,"{'a': 0.25, 'e': 0.9962703764929413}",30,22,-15.285073005243447,"{0: 6, 1: 1, 2: 0, 3: 1, 4: 0}",1
112,False,"{'a': 0.25, 'e': 0.9962023000718725}",20,0,-128.52550428145597,"{0: 13, 1: 1, 2: 2, 3: 2, 4: 2}",0
113,False,"{'a': 0.25, 'e': 0.9961336091431725}",20,0,-102.96267671481037,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
114,False,"{'a': 0.25, 'e': 0.9960643037492132}",25,0,-146.08399110758393,"{0: 16, 1: 0, 2: 6, 3: 1, 4: 2}",0
115,False,"{'a': 0.25, 'e': 0.9959943839327459}",20,0,-58.268876930258564,"{0: 11, 1: 6, 2: 2, 3: 1, 4: 0}",0
116,False,"{'a': 0.25, 'e': 0.9959238497369003}",20,0,-128.91740513511033,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 3}",0
117,False,"{'a': 0.25, 'e': 0.9958527012051857}",25,0,-73.29553536381447,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
118,False,"{'a': 0.25, 'e': 0.99578093838149}",20,0,-16.23827564291966,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
119,False,"{'a': 0.25, 'e': 0.9957085613100801}",25,0,-89.45312291827915,"{0: 15, 1: 5, 2: 4, 3: 0, 4: 1}",0
120,False,"{'a': 0.25, 'e': 0.9956355700356019}",25,0,-170.9689425603108,"{0: 15, 1: 0, 2: 5, 3: 3, 4: 2}",0
121,False,"{'a': 0.25, 'e': 0.99556196460308}",25,0,-159.25143173910777,"{0: 13, 1: 4, 2: 5, 3: 1, 4: 2}",0
122,False,"{'a': 0.25, 'e': 0.9954877450579179}",20,0,-113.5104464700536,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
123,False,"{'a': 0.25, 'e': 0.9954129114458982}",25,0,-208.23653578370894,"{0: 14, 1: 3, 2: 3, 3: 1, 4: 4}",0
124,False,"{'a': 0.25, 'e': 0.9953374638131817}",25,0,-95.63969724557587,"{0: 13, 1: 6, 2: 4, 3: 2, 4: 0}",0
125,False,"{'a': 0.25, 'e': 0.9952614022063083}",20,0,-83.26089621735545,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
126,False,"{'a': 0.25, 'e': 0.9951847266721969}",25,0,-176.6397308015452,"{0: 14, 1: 3, 2: 4, 3: 1, 4: 3}",0
127,False,"{'a': 0.25, 'e': 0.9951074372581447}",25,0,-184.23642140209452,"{0: 15, 1: 2, 2: 3, 3: 2, 4: 3}",0
128,False,"{'a': 0.25, 'e': 0.9950295340118275}",20,0,-207.16124456098288,"{0: 6, 1: 2, 2: 8, 3: 2, 4: 2}",0
129,False,"{'a': 0.25, 'e': 0.9949510169813002}",25,13,-74.1844134633533,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 2}",1
130,False,"{'a': 0.25, 'e': 0.9948718862149959}",30,17,-49.87640202437774,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 1}",1
131,False,"{'a': 0.25, 'e': 0.9947921417617265}",30,0,-168.38905315976547,"{0: 16, 1: 2, 2: 9, 3: 2, 4: 1}",0
132,False,"{'a': 0.25, 'e': 0.9947117836706824}",20,2,-84.9338993489052,"{0: 11, 1: 1, 2: 4, 3: 1, 4: 1}",1
133,False,"{'a': 0.25, 'e': 0.9946308119914323}",20,0,-82.47986689417735,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
134,False,"{'a': 0.25, 'e': 0.994549226773924}",35,0,-241.19363832585998,"{0: 17, 1: 5, 2: 9, 3: 1, 4: 3}",0
135,False,"{'a': 0.25, 'e': 0.994467028068483}",25,0,-54.93718989190367,"{0: 19, 1: 1, 2: 3, 3: 2, 4: 0}",0
136,False,"{'a': 0.25, 'e': 0.9943842159258137}",30,0,-31.025858168335173,"{0: 22, 1: 5, 2: 3, 3: 0, 4: 0}",0
137,False,"{'a': 0.25, 'e': 0.9943007903969989}",20,0,-125.2437993353627,"{0: 10, 1: 0, 2: 8, 3: 1, 4: 1}",0
138,False,"{'a': 0.25, 'e': 0.9942167515334995}",20,0,-68.63111206439676,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 0}",0
139,False,"{'a': 0.25, 'e': 0.9941320993871551}",25,0,-213.20082728871554,"{0: 12, 1: 4, 2: 5, 3: 0, 4: 4}",0
140,False,"{'a': 0.25, 'e': 0.9940468340101831}",25,0,-145.21250151995886,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
141,False,"{'a': 0.25, 'e': 0.9939609554551797}",20,0,-60.6387446395203,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
142,False,"{'a': 0.25, 'e': 0.993874463775119}",20,4,-57.84735331390942,"{0: 9, 1: 2, 2: 4, 3: 1, 4: 0}",1
143,False,"{'a': 0.25, 'e': 0.9937873590233535}",20,0,-151.0393683574054,"{0: 9, 1: 3, 2: 6, 3: 0, 4: 2}",0
144,False,"{'a': 0.25, 'e': 0.9936996412536138}",25,0,-121.6337257922932,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
145,False,"{'a': 0.25, 'e': 0.9936113105200084}",20,0,-141.8647068080746,"{0: 10, 1: 1, 2: 7, 3: 0, 4: 2}",0
146,False,"{'a': 0.25, 'e': 0.9935223668770244}",25,0,-176.99327494481162,"{0: 14, 1: 3, 2: 4, 3: 1, 4: 3}",0
147,False,"{'a': 0.25, 'e': 0.9934328103795266}",25,0,-150.62487728243005,"{0: 13, 1: 4, 2: 5, 3: 1, 4: 2}",0
148,False,"{'a': 0.25, 'e': 0.9933426410827579}",25,0,-125.31368412491894,"{0: 17, 1: 2, 2: 2, 3: 2, 4: 2}",0
149,False,"{'a': 0.25, 'e': 0.9932518590423394}",30,0,-226.4021490892108,"{0: 14, 1: 2, 2: 11, 3: 0, 4: 3}",0
150,False,"{'a': 0.25, 'e': 0.99316046431427}",25,0,-59.211695595027294,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 0}",0
151,False,"{'a': 0.25, 'e': 0.9930684569549263}",20,0,-145.7822892107901,"{0: 11, 1: 0, 2: 6, 3: 1, 4: 2}",0
152,False,"{'a': 0.25, 'e': 0.9929758370210633}",20,9,-77.88668280805813,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 2}",1
153,False,"{'a': 0.25, 'e': 0.9928826045698137}",30,0,-175.76156998153158,"{0: 15, 1: 5, 2: 7, 3: 1, 4: 2}",0
154,False,"{'a': 0.25, 'e': 0.9927887596586877}",25,0,-106.19021612253363,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
155,False,"{'a': 0.25, 'e': 0.9926943023455738}",35,0,-200.64275765461915,"{0: 20, 1: 4, 2: 8, 3: 0, 4: 3}",0
156,False,"{'a': 0.25, 'e': 0.9925992326887378}",30,0,-167.12373593910687,"{0: 14, 1: 7, 2: 7, 3: 0, 4: 2}",0
157,False,"{'a': 0.25, 'e': 0.9925035507468237}",25,5,-180.38590635055397,"{0: 9, 1: 2, 2: 6, 3: 0, 4: 3}",1
158,False,"{'a': 0.25, 'e': 0.9924072565788528}",20,0,-214.093380300043,"{0: 7, 1: 4, 2: 4, 3: 2, 4: 3}",0
159,False,"{'a': 0.25, 'e': 0.9923103502442241}",20,10,-1.8009852914342837,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
160,False,"{'a': 0.25, 'e': 0.9922128318027144}",25,11,-68.2285471120181,"{0: 7, 1: 4, 2: 2, 3: 0, 4: 1}",1
161,False,"{'a': 0.25, 'e': 0.9921147013144779}",20,0,-22.21466906992992,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
162,False,"{'a': 0.25, 'e': 0.9920159588400463}",20,0,-70.0814657084481,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
163,False,"{'a': 0.25, 'e': 0.9919166044403294}",25,0,-127.21355579550925,"{0: 13, 1: 4, 2: 6, 3: 1, 4: 1}",0
164,False,"{'a': 0.25, 'e': 0.9918166381766134}",25,0,-126.99716510366602,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
165,False,"{'a': 0.25, 'e': 0.9917160601105629}",20,0,-35.07554110337838,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
166,False,"{'a': 0.25, 'e': 0.9916148703042192}",20,0,-160.96242192406518,"{0: 9, 1: 1, 2: 7, 3: 1, 4: 2}",0
167,False,"{'a': 0.25, 'e': 0.9915130688200017}",20,0,-94.89410349897085,"{0: 11, 1: 2, 2: 5, 3: 2, 4: 0}",0
168,False,"{'a': 0.25, 'e': 0.9914106557207062}",25,11,-0.1808685525883147,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
169,False,"{'a': 0.25, 'e': 0.9913076310695066}",20,0,-28.771866244357852,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
170,False,"{'a': 0.25, 'e': 0.9912039949299534}",25,0,-174.7612151250101,"{0: 15, 1: 0, 2: 5, 3: 3, 4: 2}",0
171,False,"{'a': 0.25, 'e': 0.9910997473659748}",20,0,-58.931032771394655,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
172,False,"{'a': 0.25, 'e': 0.9909948884418758}",25,0,-58.30318424756092,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
173,False,"{'a': 0.25, 'e': 0.9908894182223387}",20,0,-118.77280543526926,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
174,False,"{'a': 0.25, 'e': 0.9907833367724228}",35,0,-54.13330173105404,"{0: 25, 1: 5, 2: 4, 3: 1, 4: 0}",0
175,False,"{'a': 0.25, 'e': 0.9906766441575645}",20,0,-112.54392458686164,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
176,False,"{'a': 0.25, 'e': 0.9905693404435773}",30,0,-96.88769560745163,"{0: 18, 1: 4, 2: 5, 3: 3, 4: 0}",0
177,False,"{'a': 0.25, 'e': 0.9904614256966512}",30,0,-169.50188794871463,"{0: 15, 1: 6, 2: 6, 3: 1, 4: 2}",0
178,False,"{'a': 0.25, 'e': 0.9903528999833537}",20,0,-113.34391233978258,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
179,False,"{'a': 0.25, 'e': 0.9902437633706288}",25,0,-59.21800492880942,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
180,False,"{'a': 0.25, 'e': 0.9901340159257975}",25,0,-113.19230315016225,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
181,False,"{'a': 0.25, 'e': 0.9900236577165575}",20,0,-85.49723656029687,"{0: 12, 1: 2, 2: 3, 3: 3, 4: 0}",0
182,False,"{'a': 0.25, 'e': 0.9899126888109834}",25,0,-222.7845700418066,"{0: 13, 1: 1, 2: 5, 3: 3, 4: 3}",0
183,False,"{'a': 0.25, 'e': 0.9898011092775262}",25,0,-110.95323586996399,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
