trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
59,False,"{'a': 0.5, 'e': 0.5526834771623851}",25,0,-133.5573977111581,"{0: 18, 1: 2, 2: 1, 3: 1, 4: 3}",0
60,False,"{'a': 0.5, 'e': 0.5471566423907612}",30,23,3.9621779879573755,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
61,False,"{'a': 0.5, 'e': 0.5416850759668536}",20,16,6.308056852481339,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
62,False,"{'a': 0.5, 'e': 0.536268225207185}",25,6,6.412455794366644,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
63,False,"{'a': 0.5, 'e': 0.5309055429551132}",20,2,-21.937350110302827,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 0}",1
64,False,"{'a': 0.5, 'e': 0.525596487525562}",20,0,-41.234664518644585,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
65,False,"{'a': 0.5, 'e': 0.5203405226503064}",20,5,-32.77274113029404,"{0: 11, 1: 0, 2: 3, 3: 1, 4: 0}",1
66,False,"{'a': 0.5, 'e': 0.5151371174238033}",30,16,2.0774999927091735,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
67,False,"{'a': 0.5, 'e': 0.5099857462495653}",25,0,-80.71642765282242,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
68,False,"{'a': 0.5, 'e': 0.5048858887870696}",20,2,-25.779333320911675,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 0}",1
69,False,"{'a': 0.5, 'e': 0.4998370298991989}",20,11,-38.54146944653986,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
70,False,"{'a': 0.5, 'e': 0.49483865960020695}",30,0,-83.40796980185833,"{0: 23, 1: 2, 2: 3, 3: 0, 4: 2}",0
71,False,"{'a': 0.5, 'e': 0.4898902730042049}",30,0,-101.75237719289107,"{0: 19, 1: 3, 2: 7, 3: 0, 4: 1}",0
72,False,"{'a': 0.5, 'e': 0.48499137027416284}",25,0,-21.34116473358677,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
73,False,"{'a': 0.5, 'e': 0.4801414565714212}",30,0,-61.13072648483741,"{0: 25, 1: 0, 2: 3, 3: 1, 4: 1}",0
74,False,"{'a': 0.5, 'e': 0.475340042005707}",20,0,-62.592422690747384,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
75,False,"{'a': 0.5, 'e': 0.47058664158564995}",20,4,-28.716404458773884,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 1}",1
76,False,"{'a': 0.5, 'e': 0.4658807751697934}",25,3,-22.442518719371055,"{0: 18, 1: 0, 2: 3, 3: 1, 4: 0}",1
77,False,"{'a': 0.5, 'e': 0.4612219674180955}",20,0,-20.54014022985185,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
78,False,"{'a': 0.5, 'e': 0.45660974774391455}",20,0,-44.67031343523806,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
79,False,"{'a': 0.5, 'e': 0.4520436502664754}",20,0,-66.83316956754096,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
80,False,"{'a': 0.5, 'e': 0.44752321376381066}",25,7,-38.76334641387733,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 0}",1
81,False,"{'a': 0.5, 'e': 0.44304798162617254}",20,0,-17.038455393580417,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
82,False,"{'a': 0.5, 'e': 0.4386175018099108}",20,0,-34.41329251268177,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
83,False,"{'a': 0.5, 'e': 0.4342313267918117}",20,3,-19.59349329005017,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
84,False,"{'a': 0.5, 'e': 0.4298890135238936}",30,16,-35.175422366895575,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
85,False,"{'a': 0.5, 'e': 0.42559012338865465}",30,12,-68.54674498835696,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 2}",1
86,False,"{'a': 0.5, 'e': 0.4213342221547681}",30,0,-29.429766719055962,"{0: 27, 1: 0, 2: 1, 3: 1, 4: 1}",0
87,False,"{'a': 0.5, 'e': 0.41712087993322045}",20,0,-42.67164966621132,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
88,False,"{'a': 0.5, 'e': 0.41294967113388825}",20,0,-56.08401037826986,"{0: 17, 1: 0, 2: 0, 3: 2, 4: 1}",0
89,False,"{'a': 0.5, 'e': 0.40882017442254937}",20,13,-29.23490870969591,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
90,False,"{'a': 0.5, 'e': 0.4047319726783239}",20,9,-3.4066849580743885,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
91,False,"{'a': 0.5, 'e': 0.40068465295154065}",20,0,-1.1145221031522845,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
92,False,"{'a': 0.5, 'e': 0.39667780642202527}",30,21,18.76100313661206,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,False,"{'a': 0.5, 'e': 0.392711028357805}",30,0,-60.42403125326292,"{0: 26, 1: 1, 2: 1, 3: 0, 4: 2}",0
94,False,"{'a': 0.5, 'e': 0.38878391807422696}",25,0,-101.00430538410146,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
95,False,"{'a': 0.5, 'e': 0.3848960788934847}",30,5,-56.3217470322412,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",1
96,False,"{'a': 0.5, 'e': 0.38104711810454983}",25,1,-98.86131671010664,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 3}",1
97,False,"{'a': 0.5, 'e': 0.37723664692350434}",25,9,16.901673914626116,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
98,False,"{'a': 0.5, 'e': 0.37346428045426927}",20,7,-45.19625128934707,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
99,False,"{'a': 0.5, 'e': 0.36972963764972655}",25,0,-69.81114350696451,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 2}",0
100,False,"{'a': 0.5, 'e': 0.36603234127322926}",20,1,-0.346535663664004,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
101,False,"{'a': 0.5, 'e': 0.36237201786049694}",20,0,-119.34088726744876,"{0: 10, 1: 3, 2: 4, 3: 2, 4: 1}",0
102,False,"{'a': 0.5, 'e': 0.358748297681892}",20,0,-41.867490733300016,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
103,False,"{'a': 0.5, 'e': 0.35516081470507305}",25,6,-15.624517815507405,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 0}",1
104,False,"{'a': 0.5, 'e': 0.3516092065580223}",20,15,7.679882086615202,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
105,False,"{'a': 0.5, 'e': 0.34809311449244207}",25,0,-27.43611723456233,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
106,False,"{'a': 0.5, 'e': 0.34461218334751764}",20,0,-23.69414026605841,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
107,False,"{'a': 0.5, 'e': 0.34116606151404244}",25,0,-11.923386956388006,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
108,False,"{'a': 0.5, 'e': 0.337754400898902}",20,0,-40.49635116019326,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
109,False,"{'a': 0.5, 'e': 0.334376856889913}",20,0,-40.7369671656672,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
110,False,"{'a': 0.5, 'e': 0.33103308832101386}",25,18,-0.49722539391568077,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
111,False,"{'a': 0.5, 'e': 0.3277227574378037}",25,13,0.8264389639219836,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
112,False,"{'a': 0.5, 'e': 0.3244455298634257}",25,0,-76.99211414201237,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
113,False,"{'a': 0.5, 'e': 0.3212010745647914}",25,5,-22.79026973972758,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
114,False,"{'a': 0.5, 'e': 0.3179890638191435}",30,0,-37.103335057554524,"{0: 26, 1: 0, 2: 2, 3: 1, 4: 1}",1
115,False,"{'a': 0.5, 'e': 0.31480917318095203}",30,22,3.488424826667371,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
116,False,"{'a': 0.5, 'e': 0.3116610814491425}",20,12,16.237021687194712,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
117,False,"{'a': 0.5, 'e': 0.30854447063465107}",20,9,15.796173433106924,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
118,False,"{'a': 0.5, 'e': 0.30545902592830454}",20,7,5.774512817443598,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
119,False,"{'a': 0.5, 'e': 0.3024044356690215}",20,2,-27.941357682023817,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
120,False,"{'a': 0.5, 'e': 0.29938039131233124}",20,7,-71.18032232941728,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 2}",1
121,False,"{'a': 0.5, 'e': 0.2963865873992079}",20,16,5.812312036446604,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
122,False,"{'a': 0.5, 'e': 0.29342272152521587}",20,9,16.88189190944409,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
123,False,"{'a': 0.5, 'e': 0.2904884943099637}",25,8,-5.462982723222288,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
124,False,"{'a': 0.5, 'e': 0.28758360936686406}",30,13,-30.68205407753293,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 1}",1
125,False,"{'a': 0.5, 'e': 0.2847077732731954}",25,2,-24.189200517625874,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 1}",1
126,False,"{'a': 0.5, 'e': 0.28186069554046345}",30,6,-19.192916821753634,"{0: 20, 1: 1, 2: 1, 3: 2, 4: 0}",1
127,False,"{'a': 0.5, 'e': 0.2790420885850588}",20,3,-9.464334242213686,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
128,False,"{'a': 0.5, 'e': 0.2762516676992082}",25,0,-16.021002212474514,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
129,False,"{'a': 0.5, 'e': 0.27348915102221616}",25,13,19.67547764495363,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
130,False,"{'a': 0.5, 'e': 0.270754259511994}",25,7,-2.836683301298451,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 0}",1
131,False,"{'a': 0.5, 'e': 0.26804671691687404}",25,0,-103.01467920909575,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 2}",0
132,False,"{'a': 0.5, 'e': 0.2653662497477053}",30,8,-11.068718785100579,"{0: 19, 1: 1, 2: 0, 3: 2, 4: 0}",1
133,False,"{'a': 0.5, 'e': 0.2627125872502282}",30,0,-43.16154561143392,"{0: 27, 1: 1, 2: 0, 3: 0, 4: 2}",0
134,False,"{'a': 0.5, 'e': 0.2600854613777259}",20,11,19.742968931856037,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
135,False,"{'a': 0.5, 'e': 0.2574846067639487}",30,18,-31.492786188755424,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
136,False,"{'a': 0.5, 'e': 0.2549097606963092}",30,14,7.178073813360836,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 0}",1
137,False,"{'a': 0.5, 'e': 0.2523606630893461}",25,4,20.205660896195567,"{0: 19, 1: 2, 2: 0, 3: 0, 4: 0}",1
138,False,"{'a': 0.5, 'e': 0.24983705645845267}",30,16,25.156174385864013,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
139,False,"{'a': 0.5, 'e': 0.24733868589386815}",30,5,-87.91459120382885,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 3}",1
140,False,"{'a': 0.5, 'e': 0.24486529903492946}",20,6,11.724432030101806,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
141,False,"{'a': 0.5, 'e': 0.24241664604458016}",25,9,-56.90499235127161,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 1}",1
142,False,"{'a': 0.5, 'e': 0.23999247958413436}",30,19,-32.153501925072696,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
143,False,"{'a': 0.5, 'e': 0.23759255478829303}",25,11,-21.08889607869002,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
144,False,"{'a': 0.5, 'e': 0.2352166292404101}",25,9,-10.7654235732467,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
145,False,"{'a': 0.5, 'e': 0.232864462948006}",25,5,-58.50143756080085,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",1
146,False,"{'a': 0.5, 'e': 0.23053581831852593}",35,21,-7.252935444912996,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
147,False,"{'a': 0.5, 'e': 0.22823046013534068}",20,14,-8.893716177474722,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
148,False,"{'a': 0.5, 'e': 0.22594815553398728}",20,13,0.5504074142629416,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
149,False,"{'a': 0.5, 'e': 0.22368867397864742}",20,0,8.791591201442213,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
150,False,"{'a': 0.5, 'e': 0.22145178723886094}",30,13,-116.40449563826618,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 3}",1
151,False,"{'a': 0.5, 'e': 0.21923726936647234}",20,0,24.60460764823736,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
152,False,"{'a': 0.5, 'e': 0.2170448966728076}",20,6,14.432871132593275,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
153,False,"{'a': 0.5, 'e': 0.21487444770607952}",20,0,-24.5145181527436,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
154,False,"{'a': 0.5, 'e': 0.21272570322901874}",30,3,6.028992316778362,"{0: 24, 1: 0, 2: 3, 3: 0, 4: 0}",1
155,False,"{'a': 0.5, 'e': 0.21059844619672854}",25,12,-39.666076663591646,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
156,False,"{'a': 0.5, 'e': 0.20849246173476127}",30,0,-16.427814505881713,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
157,False,"{'a': 0.5, 'e': 0.20640753711741366}",20,13,3.836402350218897,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.5, 'e': 0.20434346174623952}",30,1,41.48765667936893,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
159,False,"{'a': 0.5, 'e': 0.20230002712877712}",30,18,20.36822490053656,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.5, 'e': 0.20027702685748935}",30,14,13.20249746477128,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
161,False,"{'a': 0.5, 'e': 0.19827425658891445}",25,19,3.8375250001084957,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
162,False,"{'a': 0.5, 'e': 0.1962915140230253}",25,6,-23.384546926139414,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
163,False,"{'a': 0.5, 'e': 0.19432859888279505}",25,13,16.96625604004644,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
164,False,"{'a': 0.5, 'e': 0.1923853128939671}",20,5,25.386710845605883,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
165,False,"{'a': 0.5, 'e': 0.19046145976502743}",20,8,-35.24292886608401,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
166,False,"{'a': 0.5, 'e': 0.18855684516737714}",20,0,9.332195737509773,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
167,False,"{'a': 0.5, 'e': 0.18667127671570335}",20,0,-29.477498326081143,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
168,False,"{'a': 0.5, 'e': 0.18480456394854633}",20,10,5.188863133049757,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
169,False,"{'a': 0.5, 'e': 0.18295651830906087}",25,6,-85.19554037447672,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 2}",1
170,False,"{'a': 0.5, 'e': 0.18112695312597027}",20,6,25.89351000734719,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
171,False,"{'a': 0.5, 'e': 0.17931568359471056}",20,0,9.524482231347521,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
172,False,"{'a': 0.5, 'e': 0.17752252675876345}",25,5,5.824969730031224,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",1
173,False,"{'a': 0.5, 'e': 0.17574730149117582}",25,12,12.900029062463313,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
174,False,"{'a': 0.5, 'e': 0.17398982847626407}",20,4,10.909527764503283,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
175,False,"{'a': 0.5, 'e': 0.17224993019150142}",25,10,11.325414369917187,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
176,False,"{'a': 0.5, 'e': 0.1705274308895864}",25,3,11.539807797521254,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
177,False,"{'a': 0.5, 'e': 0.16882215658069055}",30,22,2.879959613899581,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
178,False,"{'a': 0.5, 'e': 0.16713393501488363}",20,14,10.43576049230153,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.5, 'e': 0.16546259566473479}",25,8,-12.553376858086121,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
180,False,"{'a': 0.5, 'e': 0.16380796970808745}",20,0,-10.323358502081957,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
181,False,"{'a': 0.5, 'e': 0.16216989001100657}",20,0,-12.421333765545365,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
182,False,"{'a': 0.5, 'e': 0.1605481911108965}",30,0,-6.6651403229390285,"{0: 25, 1: 1, 2: 4, 3: 0, 4: 0}",0
183,False,"{'a': 0.5, 'e': 0.15894270919978754}",25,5,-38.6312823040446,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",1
184,False,"{'a': 0.5, 'e': 0.15735328210778965}",35,12,12.747784976311003,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
